,ingredientID,ingredient
28901,34861,"garlic, sliced, or more to taste"
28902,20551,dried oregano
28903,34702,red pepper flakes
28904,35074,salt
28905,320611,ground black pepper
28906,20245,roasted red pepper and garlic tomato sauce
28907,16404,"water, or as needed"
28908,35074,nonstick cooking spray
28909,16406,ground chicken
28910,28714,"sweet onion, finely chopped"
28911,9725,"carrot, finely chopped"
28912,320611,grated Parmesan cheese
28913,20245,whole wheat bread crumbs
28914,28714,"whole grain bread, cut into cubes"
28915,35167,egg
28916,30204,"garlic, minced"
28917,18766,1% milk
28918,16407,"chicken bouillon, crushed"
28919,325340,ground black pepper
28920,35113,ground sage
28921,1618129,"sourdough bread, cubed"
28922,35174,butter
28923,28714,diced onion
28924,35074,diced celery
28925,434839,kosher salt
28926,33277,poultry seasoning
28927,27958,ground black pepper
28928,28848,chicken stock
28929,16406,eggs
28930,1684,"finely chopped fresh parsley, divided"
28931,16159,chopped fresh rosemary
28932,29716,milk
28933,5112,all-purpose flour
28934,35167,eggs
28935,320611,granulated garlic
28936,16406,salt
28937,27958,butter
28938,28854,chopped red bell pepper
28939,4335,chopped green bell pepper
28940,27137,chopped onion
28941,4663,"garlic, minced"
28942,35113,"shrimp, peeled and deveined"
28943,15899,Cajun seasoning
28944,33277,heavy cream
28945,4529,all-purpose flour
28946,34686,Cajun seasoning
28947,29176,dry white wine
28948,25146,"boneless, skinless chicken breasts, cut into 2-inch pieces"
28949,35050,"chickpeas, drained and rinsed"
28950,29716,"sweet potato, cut into 1-inch cubes"
28951,30204,"red bell pepper, cut into 1-inch pieces"
28952,18752,"onion, cut into 1/2-inch pieces"
28953,424837,unsweetened coconut milk
28954,7263,creamy peanut butter
28955,29123,lime juice
28956,34692,brown sugar
28957,4279,red curry paste
28958,28086,garlic powder
28959,3253737,ground ginger
28960,30179,kosher salt
28961,25209,hot cooked rice
28962,3796,gluten-free bread
28963,35113,ground beef
28964,27961,eggs
28965,26811,salt
28966,6309,ground black pepper to taste
28967,27605,evaporated milk
28968,3717,"steak sauce (such as A1®), or to taste"
28969,27958,"onion, chopped"
28970,29176,diced green bell pepper
28971,16407,"bacon, or more as needed"
28972,1618129,nonstick cooking spray
28973,16406,butter
28974,320611,"onion, diced"
28975,4425,minced garlic
28976,35050,Worcestershire Sauce
28977,21271,steak sauce (such as A1®)
28978,4371,beef base
28979,29156,lean ground turkey
28980,28848,lean ground turkey sausage
28981,135050,eggs
28982,34813,ground allspice
28983,454,dried parsley
28984,27137,stevia powder
28985,4978,sweet paprika
28986,2326550,ground nutmeg
28987,5065,gluten-free oats
28988,20611,water
28989,16294,brown gravy mix
28990,29716,lemon juice
28991,424837,bay leaf
28992,35085,nonstick cooking spray
28993,16377,banana bread
28994,320611,sweetened condensed milk
28995,21688,evaporated milk
28996,29716,"milk, or as needed"
28997,5107,"eggs, beaten slightly"
28998,320611,white sugar
28999,34813,vanilla extract
29000,4572,ground cinnamon
29001,4397,"unsalted butter, cut into 1/4-inch pieces"
29002,35167,"white sugar, or to taste (Optional)"
29003,326550,lean ground turkey
29004,25834,condensed cream of mushroom soup
29005,35174,Italian-style seasoned bread crumbs
29006,326550,"button mushrooms, chopped"
29007,325340,minced onion
29008,33277,"beef bouillon, crushed"
29009,29492,salt and ground black pepper to taste
29010,2377,"boneless, center-cut pork chops, 1-inch thick"
29011,3796,cooking spray
29012,35040,dry ranch salad dressing mix (such as Hidden Valley Ranch®)
29013,18428,aluminum foil
29014,35050,refrigerated cheese tortellini
29015,29176,unsalted butter
29016,35167,sliced baby bella mushrooms
29017,16407,"heavy cream, divided"
29018,17600,grated Parmesan cheese (Optional)
29019,4336,grated lemon zest
29020,8954,freshly grated nutmeg
29021,3717,sea salt and freshly ground black pepper to taste
29022,2850,"grated Parmesan cheese, or to taste (Optional)"
29023,4442,chopped fresh parsley (Optional)
29024,6725,refrigerated tortellini
29025,27958,sliced portobello mushrooms
29026,34733277,"garlic, minced"
29027,27958,butter
29028,27981,evaporated fat-free milk
29029,29176,freshly grated Parmesan cheese
29030,35113,ground black pepper
29031,34509,cooked brown lentils
29032,320611,sliced fresh mushrooms
29033,35167,spicy brown mustard
29034,33277,garlic powder
29035,326550,Italian seasoning
29036,16278,salt
29037,25834,ground black pepper
29038,33277,dry bread crumbs
29039,21271,"egg, beaten"
29040,25834,vegetable oil
29041,29716,all-purpose flour
29042,443,cold water
29043,27047,"eggs, beaten"
29044,12284,salt
29045,3796,baking powder
29046,33277,heavy cream
29047,34826,chicken broth
29048,325340,dried minced garlic
29049,25834,salt
29050,25340,ground black pepper
29051,7785,Italian seasoning
29052,128848,angel hair pasta
29053,3686,grated Parmesan cheese
29054,29850,ground cinnamon
29055,20270,white sugar
29056,4529,"maple-smoked bacon, or more to taste"
29057,325340,cooking spray
29058,1818644,eggs
29059,320611,pesto
29060,16407,ricotta cheese
29061,9725,freshly grated Parmesan cheese
29062,2338,freshly ground black pepper to taste
29063,4086,"chopped green onion, or to taste"
29064,29716,nonfat dry milk powder
29065,1618129,confectioners' sugar
29066,29850,brown sugar
29067,5375,salt
29068,33277,ground cinnamon
29069,24837,pumpkin pie spice
29070,16243,ground nutmeg
29071,33277,ground cardamom (Optional)
29072,28714,"delicata squash - halved lengthwise, seeded, and cut into 1/4-inch slices"
29073,28720,"olive oil, divided"
29074,20518,coarse salt and freshly ground black pepper to taste
29075,35167,"flour, or as needed for dusting"
29076,4233277,pizza dough
29077,4380,"cornstarch, for dusting"
29078,28859,basil pesto sauce
29079,35113,"shredded mozzarella cheese, or as needed"
29080,3253737,"freshly grated Parmesan cheese, or to taste"
29081,16411,"chopped pecans, or more to taste (Optional)"
29082,325340,salt
29083,16157,crumbled dried sage
29084,6493,ground black pepper
29085,3737,ground nutmeg
29086,3690,red pepper flakes
29087,4431,ground ginger
29088,27958,ground turkey
29089,27605,lean ground turkey
29090,27137,"onion, diced"
29091,326550,soy sauce
29092,20482,"garlic, minced"
29093,34750,taco seasoning mix
29094,3253737,whole wheat rotini pasta
29095,35004,milk
29096,10819,butter
29097,325249,shredded Cheddar-Monterey Jack cheese blend
29098,10819,sesame oil
29099,16284,reduced-sodium soy sauce
29100,28196,maple syrup
29101,35113,miso paste
29102,25834,liquid smoke flavoring
29103,28560,ground paprika
29104,1593,ground black pepper
29105,1338,sheets rice paper
29106,25834,rice vermicelli noodles
29107,34839,"cooked chicken, diced"
29108,35174,diced bok choy
29109,35167,shredded carrot
29110,326550,chopped green onion
29111,28854,dashi broth powder
29112,320611,nutritional yeast flakes
29113,2104,"grated fresh ginger ,ground black pepper"
29114,18427,ground white pepper
29115,3253737,"red pepper flakes, or more to taste"
29116,21758,tamari soy sauce
29117,35113,toasted sesame oil
29118,35167,gluten-free miso paste
29119,25834,boiling water
29120,35174,egg
29121,320611,boneless skinless chicken breast halves
29122,326550,salt and pepper to taste
29123,1338,dried tarragon
29124,29716,fresh lemon juice
29125,8826,butter
29126,25834,water
29127,35113,sea salt
29128,2112,cavatappi pasta
29129,4572,olive oil
29130,30204,finely chopped onion
29131,6344,"garlic, minced"
29132,326550,ground beef
29133,2112,tomato sauce
29134,18740,chili powder
29135,16406,ground cumin
29136,24837,"seasoned black beans, undrained"
29137,34367,freshly ground black pepper
29138,27958,ground beef
29139,21898,"garlic, minced"
29140,20245,"onion, diced"
29141,320611,diced tomatoes
29142,20244,shredded Cheddar cheese
29143,325340,chicken broth
29144,578,red bell peppers
29145,25834,ground beef
29146,16347,chili sauce
29147,3253737,mustard
29148,35167,brown sugar
29149,25834,vinegar
29150,35074,milk
29151,27054,shortening
29152,29850,egg
29153,320611,vanilla extract
29154,35174,all-purpose flour
29155,16401,white sugar
29156,5444,baking powder
29157,18326550,salt
29158,4529,"apples - peeled, cored, and sliced, or more to taste"
29159,20966,white sugar
29160,4572,"butter, melted"
29161,35167,all-purpose flour
29162,9764,ground cinnamon
29163,27958,"onion, chopped"
29164,28196,green chilies
29165,27958,minced garlic
29166,29176,"lime, juiced"
29167,25340,"cilantro, chopped"
29168,2879,water
29169,4491,chicken bouillon granules
29170,16215,salt
29171,24837,"butter, softened"
29172,5848,uncooked instant rice
29173,28033277,whipping cream
29174,35113,sweetened condensed milk
29175,28859,frozen passion fruit juice concentrate
29176,27675,eggs
29177,28848,chicken stock
29178,34367,diced rotisserie chicken meat
29179,25834,fresh spinach
29180,27605,soy sauce
29181,28277,sriracha sauce
29182,20966,rice vinegar
29183,27958,"garlic, grated"
29184,11022,"ginger, grated"
29185,21271,ramen noodles
29186,6725,"finely crumbled dried seaweed, or to taste"
29187,320611,"green onions, chopped, or to taste"
29188,21035127,"Thai chile peppers, stemmed and coarsely chopped, or to taste"
29189,16406,"sriracha sauce, or to taste"
29190,29716,refrigerated pizza crust
29191,28277,baking soda
29192,20611,"Himalayan pink salt, or to taste"
29193,16209,"Neufchatel cheese, softened"
29194,325340,chocolate-hazelnut spread (such as Nutella®)
29195,16238,"milk, or more to taste"
29196,2351,yellow mustard
29197,28196,"honey, or more to taste"
29198,25834,"onion, diced"
29199,28642,canola oil
29200,16231,"garlic, diced"
29201,33277,diced carrots
29202,4378,chopped cauliflower
29203,461,chopped broccoli florets
29204,8954,sliced fresh mushrooms
29205,2824837,soy sauce
29206,22318,water
29207,29716,"tomato, diced"
29208,4442,"chopped fresh basil, or to taste"
29209,30204,salt and ground black pepper to taste
29210,28714,unsalted sunflower seeds (Optional)
29211,1618129,olive oil
29212,16404,ketchup
29213,320611,balsamic vinegar
29214,16406,minced garlic
29215,326550,dried cilantro
29216,35167,paprika
29217,28854,salt
29218,320611,cayenne pepper
29219,28277,"large shrimp, peeled and deveined"
29220,25834,metal skewers
29221,34839,cheese tortellini
29222,6379,marinara sauce
29223,35040,Alfredo sauce
29224,29716,"frozen chopped spinach, thawed and squeezed dry ,dried Italian seasoning"
29225,1818644,shredded Mozzarella cheese
29226,16407,freshly grated Parmesan cheese
29227,16406,dried Italian seasoning
29228,28714,olive oil
29229,25834,"garlic, minced"
29230,6345,"onion, cut into 2 inch pieces"
29231,34839,"green bell pepper, cut into 2 inch pieces"
29232,35174,whole peeled plum tomatoes with juice
29233,5107,"paprika, or to taste"
29234,34826,"pickled jalapeno pepper, finely chopped"
29235,7428,eggs
29236,16404,pita bread (Optional)
29237,33277,olive oil
29238,29176,"onion, diced"
29239,34813,"garlic, minced"
29240,4233277,"curry powder, or to taste"
29241,20611,coconut milk
29242,28277,"cauliflower, broken into florets"
29243,5376,saffron
29244,10819,cooked basmati rice
29245,34839,water
29246,27054,quinoa
29247,33277,rinsed canned chickpeas
29248,3819,diced tomatoes
29249,26877,diced cucumber
29250,27958,chopped green onions
29251,12255,chopped fresh parsley
29252,27958,lemon juice
29253,16407,extra-virgin olive oil
29254,35085,"garlic, minced"
29255,16417,chopped fresh mint
29256,320611,salt
29257,25824,ground black pepper
29258,28196,white sugar
29259,29176,vegetable shortening
29260,27981,egg
29261,28086,vanilla extract
29262,27958,sifted all purpose flour
29263,28720,sifted all purpose flour
29264,20656,baking powder
29265,326550,salt
29266,28196,flaked coconut
29267,35113,all-purpose flour
29268,28859,baking powder
29269,4393,baking soda
29270,34751,ground cinnamon
29271,20305,ground ginger
29272,11022,salt
29273,6493,ground nutmeg
29274,27137,ground allspice
29275,29850,ground cloves
29276,35167,molasses
29277,25340,canola oil
29278,6311,applesauce
29279,114987,packed brown sugar
29280,35167,white sugar
29281,34367,eggs
29282,35167,boiling water
29283,16278,cooking spray
29284,35074,butter
29285,28033277,diced celery
29286,29156,minced onion
29287,35113,paprika
29288,34733277,seafood seasoning (such as Old Bay®)
29289,1620270,ground thyme
29290,2114,"kosher salt, or to taste"
29291,28278,ground white pepper
29292,25525,rice flour
29293,34839,"seafood stock, or more as needed"
29294,16417,half-and-half
29295,16406,heavy whipping cream
29296,21254,milk (Optional)
29297,6493,cooked crabmeat
29298,17969,blueberries
29299,35167,white sugar
29300,33277,"lemon, juiced"
29301,25834,"water, to cover"
29302,20194,"cornstarch, or more as needed"
29303,35174,cold water
29304,326550,milk
29305,320611,self-rising flour
29306,3253737,white sugar
29307,33277,egg (Optional)
29308,20194,"vanilla extract, or to taste"
29309,320611,"melted butter, or to taste"
29310,10819,"ground cinnamon, or to taste"
29311,16258,"coarse sugar, for garnish (Optional)"
29312,3253737,refrigerated cheese tortellini
29313,25834,vegetable oil
29314,28848,"skinless, boneless chicken breast halves, cubed"
29315,35174,butter
29316,15899,sliced fresh mushrooms
29317,29850,"garlic powder, or to taste"
29318,325340,heavy whipping cream
29319,16387,grated Parmesan cheese
29320,33277,chopped fresh parsley
29321,27958,salt
29322,29176,UNCLE BEN'S® Ready Rice® Long Grain & Wild
29323,326550,extra lean ground beef
29324,34839,frozen whole kernel corn
29325,20324,shredded Cheddar cheese
29326,27958,taco seasoning mix
29327,5376,water
29328,4978,"green onions, sliced (Optional)"
29329,28022,tortilla chips
29330,25284,uncooked sushi rice
29331,34839,water
29332,28022,"seasoned rice vinegar, or more to taste"
29333,325340,"Campbell's® Condensed Cream of Chicken Soup (regular, 98% Fat Free, or 25% Less Sodium)*"
29334,35167,"frozen mixed vegetables, thawed"
29335,29850,cubed cooked chicken or turkey
29336,33277,milk
29337,34751,egg
29338,35074,all-purpose baking mix
29339,1527,extra-virgin olive oil
29340,17661,diced celery
29341,26877,sliced carrots
29342,29176,diced onion
29343,4279,"garlic, minced"
29344,4529,vegetable broth
29345,28720,jarred marinara sauce
29346,326550,tomato paste
29347,35113,Italian seasoning
29348,16225,small shell pasta
29349,29018,quartered and sliced zucchini
29350,33277,"great northern beans, rinsed and drained"
29351,325340,stemmed and thinly sliced kale
29352,35174,salt and ground black pepper to taste
29353,6059,"grated Parmesan cheese, or to taste (Optional)"
29354,1338,"cabbage, shredded"
29355,5107,rock salt
29356,35050,"carrot, cut into thin strips"
29357,325249,vinegar
29358,16406,vegetable oil
29359,6494,"white sugar, or to taste"
29360,20551,sesame oil
29361,18740,"toasted sesame seeds, ground"
29362,27343,"cayenne pepper, or to taste"
29363,16404,salt
29364,35091,all-purpose flour
29365,4529,rolled oats
29366,23395,brown sugar
29367,24837,ground cinnamon
29368,29716,melted butter
29369,27047,chopped rhubarb
29370,28859,chopped apples
29371,16215,cornstarch
29372,3253737,water
29373,29716,white sugar
29374,20270,water
29375,29176,vanilla extract
29376,35004,peanut butter
29377,20611,white sugar
29378,5592,packed brown sugar
29379,35174,egg
29380,29176,vanilla extract
29381,21758,baking soda
29382,35167,semisweet chocolate chips (Optional)
29383,4279,olive oil
29384,27981,skinless tilapia fillets
29385,12172,"garlic powder, or to taste"
29386,434839,ground black pepper to taste
29387,27958,avocado
